# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.013387 seconds
# 2447.811630 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
   800	    17.31628	     0.28749
   850	    15.61705	     0.25905
   900	    13.42713	     0.22427
   950	     9.33922	     0.18003
  1000	     8.17253	     0.16053
  1050	     6.39494	     0.13561
  1100	     6.18616	     0.12620
  1150	     5.34710	     0.11334
  1200	     4.78539	     0.10296
  1250	     4.44612	     0.09525
  1300	     3.18614	     0.07696
  1350	     2.74661	     0.06928
  1400	     2.87936	     0.06847
  1450	     2.40495	     0.06033
  1500	     2.20203	     0.05602
  1550	     1.64709	     0.04694
  1600	     1.66819	     0.04649
  1650	     1.61241	     0.04331
  1700	     1.27140	     0.03745
  1750	     1.24554	     0.03634
  1800	     1.08605	     0.03280
  1850	     0.83953	     0.02831
  1900	     0.77055	     0.02623
  1950	     0.83545	     0.02658
  2000	     0.76195	     0.02461
  2050	     0.54559	     0.02059
  2100	     0.57313	     0.02023
  2150	     0.47638	     0.01786
  2200	     0.40940	     0.01642
  2250	     0.40330	     0.01598
  2300	     0.40170	     0.01567
  2350	     0.37869	     0.01472
  2400	     0.33100	     0.01360
  2450	     0.29088	     0.01253
  2500	     0.28333	     0.01190
  2550	     0.25566	     0.01091
  2600	     0.26367	     0.01105
  2650	     0.25711	     0.01081
  2700	     0.22492	     0.00980
  2750	     0.17778	     0.00862
  2800	     0.14418	     0.00766
  2850	     0.19326	     0.00865
  2900	     0.12984	     0.00706
  2950	     0.17167	     0.00783
  3000	     0.19316	     0.00814
  3050	     0.16271	     0.00748
  3100	     0.11671	     0.00619
  3150	     0.10305	     0.00568
  3200	     0.09292	     0.00525
  3250	     0.10155	     0.00541
  3300	     0.11612	     0.00580
  3350	     0.10812	     0.00547
  3400	     0.11259	     0.00557
  3450	     0.10253	     0.00527
  3500	     0.08761	     0.00478
  3550	     0.05212	     0.00351
  3600	     0.09584	     0.00478
  3650	     0.08540	     0.00446
  3700	     0.07996	     0.00427
  3750	     0.06152	     0.00376
  3800	     0.05866	     0.00359
  3850	     0.06620	     0.00374
  3900	     0.07239	     0.00382
  3950	     0.05127	     0.00322
  4000	     0.05786	     0.00336
  4050	     0.04138	     0.00275
  4100	     0.05458	     0.00323
  4150	     0.04488	     0.00282
  4200	     0.04298	     0.00279
  4250	     0.03878	     0.00259
  4300	     0.04021	     0.00267
  4350	     0.03833	     0.00249
  4400	     0.04119	     0.00256
  4450	     0.03219	     0.00225
  4500	     0.03052	     0.00213
  4550	     0.03549	     0.00239
  4600	     0.03471	     0.00224
  4650	     0.03828	     0.00234
  4700	     0.03378	     0.00214
  4750	     0.02492	     0.00188
  4800	     0.02172	     0.00172
  4850	     0.02777	     0.00191
  4900	     0.02617	     0.00180
  4950	     0.02138	     0.00163
# extra	     0.20116
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.017718 seconds
# 1849.464599 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	877812.18750	        -nan
    50	  4662.84542	    50.02971
   100	  1770.54276	    18.41878
   150	   897.16794	     9.41323
   200	   537.23990	     5.66879
   250	   327.06960	     3.64228
   300	   223.27501	     2.51123
   350	   157.61873	     1.85704
   400	   110.10902	     1.37599
   450	    88.04136	     1.10136
   500	    71.17992	     0.89927
   550	    53.14779	     0.71324
   600	    39.03412	     0.56850
   650	    31.93582	     0.47158
   700	    25.95233	     0.39853
   750	    22.44374	     0.34623
   800	    17.44262	     0.28909
   850	    15.36263	     0.25683
   900	    13.16835	     0.22211
   950	     9.35487	     0.17997
  1000	     8.34653	     0.16231
  1050	     6.55059	     0.13673
  1100	     6.11970	     0.12556
  1150	     5.36571	     0.11365
  1200	     4.79521	     0.10299
  1250	     4.34405	     0.09442
  1300	     3.26415	     0.07785
  1350	     2.83275	     0.07041
  1400	     2.77869	     0.06747
  1450	     2.41148	     0.06042
  1500	     2.23503	     0.05638
  1550	     1.67641	     0.04738
  1600	     1.67457	     0.04637
  1650	     1.54791	     0.04261
  1700	     1.28847	     0.03766
  1750	     1.25746	     0.03644
  1800	     1.04151	     0.03213
  1850	     0.83889	     0.02825
  1900	     0.78394	     0.02644
  1950	     0.82861	     0.02653
  2000	     0.74569	     0.02434
  2050	     0.56944	     0.02100
  2100	     0.58498	     0.02051
  2150	     0.45768	     0.01761
  2200	     0.39923	     0.01629
  2250	     0.41853	     0.01630
  2300	     0.41371	     0.01585
  2350	     0.39092	     0.01491
  2400	     0.33007	     0.01360
  2450	     0.29795	     0.01270
  2500	     0.27969	     0.01184
  2550	     0.26800	     0.01121
  2600	     0.26756	     0.01111
  2650	     0.25492	     0.01077
  2700	     0.22319	     0.00976
  2750	     0.18772	     0.00886
  2800	     0.14003	     0.00754
  2850	     0.18618	     0.00848
  2900	     0.13544	     0.00720
  2950	     0.16973	     0.00779
  3000	     0.19454	     0.00818
  3050	     0.15700	     0.00737
  3100	     0.10949	     0.00600
  3150	     0.10410	     0.00572
  3200	     0.09616	     0.00537
  3250	     0.10506	     0.00553
  3300	     0.11347	     0.00572
  3350	     0.10326	     0.00536
  3400	     0.11157	     0.00553
  3450	     0.09882	     0.00516
  3500	     0.09066	     0.00484
  3550	     0.05528	     0.00366
  3600	     0.09855	     0.00486
  3650	     0.08352	     0.00441
  3700	     0.08383	     0.00436
  3750	     0.06356	     0.00381
  3800	     0.05931	     0.00359
  3850	     0.06382	     0.00368
  3900	     0.06804	     0.00370
  3950	     0.04872	     0.00313
  4000	     0.05828	     0.00337
  4050	     0.04353	     0.00282
  4100	     0.05232	     0.00315
  4150	     0.04587	     0.00285
  4200	     0.04186	     0.00274
  4250	     0.03955	     0.00259
  4300	     0.03948	     0.00263
  4350	     0.03490	     0.00238
  4400	     0.04190	     0.00260
  4450	     0.03351	     0.00227
  4500	     0.03145	     0.00217
  4550	     0.03797	     0.00248
  4600	     0.03654	     0.00230
  4650	     0.03740	     0.00232
  4700	     0.03533	     0.00221
  4750	     0.02470	     0.00189
  4800	     0.02161	     0.00171
  4850	     0.02714	     0.00189
  4900	     0.02458	     0.00176
  4950	     0.02180	     0.00165
# extra	     0.20114
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.014681 seconds
# 2231.999481 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	877649.71875	        -nan
    50	  4677.11175	    50.08649
   100	  1745.86616	    18.32268
   150	   909.62830	     9.46809
   200	   537.84039	     5.66885
   250	   326.16182	     3.64086
   300	   218.78198	     2.48940
   350	   158.28606	     1.85903
   400	   110.33975	     1.37418
   450	    89.30133	     1.10782
   500	    70.71940	     0.89626
   550	    53.27310	     0.71431
   600	    40.15089	     0.57571
   650	    31.46834	     0.46800
   700	    25.92634	     0.39912
   750	    22.51667	     0.34721
   800	    17.29270	     0.28759
   850	    15.45897	     0.25798
   900	    13.40006	     0.22387
   950	     9.33892	     0.18014
  1000	     8.23603	     0.16115
  1050	     6.40478	     0.13557
  1100	     6.28212	     0.12712
  1150	     5.43533	     0.11426
  1200	     4.82080	     0.10329
  1250	     4.38793	     0.09467
  1300	     3.17191	     0.07683
  1350	     2.75587	     0.06940
